msoa11cd,ladnm,Wealth_Decile,IMD_2010,IMD_2019,IMD_Change,Inflow_Wealthier,Outflow_Poorer,Total_Inflow,Total_Outflow,Net_Cascade,Cascade_Ratio,Pct_Inflow_Wealthier
E02000616,Kingston upon Thames,10,9.39271375,9.6135,0.22078624999999974,0.0,141.0,346.0,217.0,-141.0,0.0,0.0
E02000617,Kingston upon Thames,8,14.837103200000001,16.083,1.245896799999997,236.0,61.0,436.0,342.0,175.0,3.8688524590163933,54.12844036697248
E02000619,Lambeth,3,35.218992,28.506999999999998,-6.711992000000002,466.0,175.0,792.0,849.0,291.0,2.662857142857143,58.838383838383834
E02000620,Lambeth,4,32.145078,25.954,-6.191077999999997,518.0,458.0,1158.0,1348.0,60.0,1.1310043668122272,44.73229706390328
E02000621,Lambeth,5,27.405047500000002,26.260833333333334,-1.1442141666666679,674.0,1002.0,2180.0,2149.0,-328.0,0.6726546906187625,30.91743119266055
E02000622,Lambeth,4,31.876138000000005,23.6246,-8.251538000000004,557.0,502.0,1243.0,1287.0,55.0,1.1095617529880477,44.81094127111826
E02000623,Lambeth,3,34.37283,28.8582,-5.51463,496.0,192.0,803.0,984.0,304.0,2.5833333333333335,61.76836861768369
E02000624,Lambeth,2,37.515244,30.666800000000002,-6.848444000000001,891.0,67.0,1146.0,1216.0,824.0,13.298507462686567,77.74869109947645
E02000625,Lambeth,3,33.911204,30.910199999999996,-3.001004000000002,581.0,252.0,1021.0,1231.0,329.0,2.3055555555555554,56.90499510284035
E02000626,Lambeth,2,40.45861599999999,35.8988,-4.559815999999991,447.0,53.0,598.0,809.0,394.0,8.433962264150944,74.74916387959865
E02000627,Lambeth,4,31.880854,29.5336,-2.3472539999999995,597.0,576.0,1296.0,1585.0,21.0,1.0364583333333333,46.06481481481482
E02000628,Lambeth,2,41.51033,38.68266666666667,-2.8276633333333336,955.0,72.0,1340.0,1515.0,883.0,13.26388888888889,71.26865671641791
E02000629,Lambeth,5,28.213966000000006,22.571199999999997,-5.642766000000009,602.0,684.0,1537.0,1698.0,-82.0,0.8801169590643275,39.16720884840599
E02000630,Lambeth,4,28.497092,22.2444,-6.252692,638.0,249.0,1071.0,1188.0,389.0,2.5622489959839356,59.57049486461251
E02000631,Lambeth,5,25.603413999999997,19.1284,-6.475013999999998,263.0,608.0,1084.0,1235.0,-345.0,0.43256578947368424,24.261992619926197
E02000632,Lambeth,6,23.592982,23.618000000000002,0.02501800000000287,471.0,1326.0,1917.0,2208.0,-855.0,0.3552036199095023,24.56964006259781
E02000633,Lambeth,2,41.686982,32.3762,-9.310782000000003,887.0,61.0,1143.0,1404.0,826.0,14.540983606557377,77.60279965004374
E02000634,Lambeth,3,34.47135,30.491,-3.9803500000000014,636.0,145.0,952.0,1117.0,491.0,4.386206896551724,66.80672268907563
E02000635,Lambeth,3,34.151644,28.749800000000004,-5.401843999999993,723.0,218.0,1208.0,1301.0,505.0,3.31651376146789,59.85099337748344
E02000636,Lambeth,7,20.264122,15.7708,-4.493322000000001,253.0,815.0,1164.0,1316.0,-562.0,0.3104294478527607,21.735395189003437
E02000637,Lambeth,5,28.397965999999997,22.1402,-6.257765999999997,380.0,735.0,1338.0,1467.0,-355.0,0.5170068027210885,28.400597907324364
E02000638,Lambeth,3,35.304812,25.2752,-10.029611999999997,838.0,231.0,1468.0,1565.0,607.0,3.6277056277056277,57.08446866485014
E02000639,Lambeth,3,34.9082,29.071199999999997,-5.837000000000003,668.0,165.0,1050.0,1075.0,503.0,4.048484848484849,63.61904761904762
E02000640,Lambeth,6,21.780248333333333,16.284000000000002,-5.49624833333333,430.0,657.0,1275.0,1286.0,-227.0,0.654490106544901,33.72549019607843
E02000641,Lambeth,2,37.382882,32.673,-4.709882,527.0,30.0,706.0,884.0,497.0,17.566666666666666,74.6458923512748
E02000642,Lambeth,5,25.811314,25.342599999999997,-0.4687140000000021,261.0,414.0,1029.0,987.0,-153.0,0.6304347826086957,25.364431486880466
E02000643,Lambeth,4,28.848094000000003,22.1864,-6.661694000000004,641.0,346.0,1211.0,1165.0,295.0,1.8526011560693643,52.93146160198183
E02000644,Lambeth,5,27.225568,21.2772,-5.9483679999999985,279.0,359.0,948.0,909.0,-80.0,0.7771587743732591,29.430379746835445
E02000645,Lambeth,5,26.242165999999997,22.4662,-3.775965999999997,281.0,419.0,1006.0,1080.0,-138.0,0.6706443914081146,27.932405566600398
E02000646,Lambeth,5,26.454141999999997,19.8536,-6.600541999999997,412.0,549.0,1262.0,1234.0,-137.0,0.7504553734061931,32.64659270998415
E02000647,Lambeth,5,24.193226,19.753,-4.440225999999999,234.0,271.0,790.0,681.0,-37.0,0.8634686346863468,29.620253164556964
E02000648,Lambeth,2,40.763058,34.7918,-5.971257999999999,434.0,16.0,553.0,513.0,418.0,27.125,78.48101265822784
E02000649,Lambeth,3,34.71735,24.313166666666664,-10.40418333333334,1156.0,201.0,1711.0,1692.0,955.0,5.751243781094527,67.56282875511397
E02000650,Lambeth,4,31.758764000000003,31.426,-0.3327640000000045,403.0,219.0,776.0,813.0,184.0,1.8401826484018264,51.932989690721655
E02000651,Lambeth,5,28.434722,21.218799999999998,-7.215922000000003,289.0,340.0,940.0,1005.0,-51.0,0.85,30.744680851063833
E02000652,Lambeth,5,26.40685,20.490000000000002,-5.916849999999997,188.0,219.0,691.0,711.0,-31.0,0.8584474885844748,27.206946454413895
E02000653,Lewisham,2,37.23486,27.427799999999998,-9.80706,937.0,161.0,1518.0,1556.0,776.0,5.819875776397516,61.72595520421608
E02000654,Lewisham,2,41.604282,35.068,-6.536282,564.0,92.0,793.0,831.0,472.0,6.130434782608695,71.12232030264816
E02000655,Lewisham,3,33.192402,32.6134,-0.5790020000000027,583.0,309.0,1212.0,1261.0,274.0,1.8867313915857604,48.102310231023104
E02000657,Lewisham,4,31.75009,26.5074,-5.24269,365.0,638.0,1200.0,1514.0,-273.0,0.5721003134796239,30.416666666666664
E02000658,Lewisham,4,30.405796,24.5154,-5.890395999999999,322.0,379.0,964.0,968.0,-57.0,0.8496042216358839,33.40248962655601
E02000659,Lewisham,4,29.133708000000002,22.610599999999998,-6.523108000000004,327.0,180.0,677.0,652.0,147.0,1.8166666666666667,48.301329394387
E02000660,Lewisham,4,31.94699,24.5822,-7.364789999999999,351.0,383.0,1103.0,1126.0,-32.0,0.9164490861618799,31.822302810516774
E02000661,Lewisham,6,23.024265,16.00575,-7.018515000000001,114.0,350.0,638.0,689.0,-236.0,0.32571428571428573,17.86833855799373
E02000662,Lewisham,4,30.529809999999998,24.616000000000003,-5.9138099999999945,215.0,239.0,641.0,725.0,-24.0,0.899581589958159,33.541341653666144
E02000663,Lewisham,6,23.346265000000002,20.4355,-2.9107650000000014,66.0,452.0,637.0,695.0,-386.0,0.14601769911504425,10.361067503924646
E02000664,Lewisham,2,42.48948,35.9195,-6.569980000000001,0.0,0.0,0.0,0.0,0.0,,
E02000665,Lewisham,5,25.6483425,21.071,-4.577342499999997,183.0,288.0,668.0,620.0,-105.0,0.6354166666666666,27.395209580838326
E02000666,Lewisham,5,24.2340725,21.80325,-2.4308225000000014,148.0,309.0,634.0,635.0,-161.0,0.47896440129449835,23.34384858044164
E02000667,Lewisham,6,21.15924,15.42575,-5.73349,51.0,368.0,613.0,520.0,-317.0,0.13858695652173914,8.31973898858075
E02000668,Lewisham,6,23.735705,17.61025,-6.125454999999999,52.0,260.0,535.0,499.0,-208.0,0.2,9.719626168224298
E02000669,Lewisham,5,28.04889,24.4814,-3.5674899999999994,229.0,323.0,740.0,738.0,-94.0,0.7089783281733746,30.945945945945947
E02000670,Lewisham,3,32.866175,34.1925,1.3263250000000042,319.0,126.0,545.0,594.0,193.0,2.5317460317460316,58.532110091743114
E02000671,Lewisham,5,25.865336000000003,20.8294,-5.035936000000003,292.0,347.0,867.0,773.0,-55.0,0.8414985590778098,33.679354094579004
E02000672,Lewisham,3,36.46731,33.7568,-2.7105099999999993,520.0,146.0,797.0,950.0,374.0,3.5616438356164384,65.24466750313677
E02000673,Lewisham,6,21.80021,15.791,-6.0092099999999995,159.0,478.0,856.0,845.0,-319.0,0.33263598326359833,18.574766355140188
E02000674,Lewisham,6,22.750026,21.2012,-1.5488259999999983,60.0,307.0,563.0,524.0,-247.0,0.19543973941368079,10.657193605683837
E02000675,Lewisham,5,24.262946,19.787200000000002,-4.475745999999997,226.0,225.0,651.0,567.0,1.0,1.0044444444444445,34.715821812596005
E02000676,Lewisham,5,26.800468000000002,20.886599999999998,-5.913868000000004,200.0,294.0,662.0,639.0,-94.0,0.6802721088435374,30.211480362537763
E02000677,Lewisham,6,22.82667,22.3675,-0.4591700000000003,63.0,288.0,490.0,525.0,-225.0,0.21875,12.857142857142856
E02000678,Lewisham,3,35.05627,31.7175,-3.3387699999999967,210.0,83.0,427.0,404.0,127.0,2.5301204819277108,49.18032786885246
E02000679,Lewisham,4,32.06721,26.400199999999995,-5.667010000000008,259.0,188.0,612.0,613.0,71.0,1.377659574468085,42.3202614379085
E02000680,Lewisham,3,33.6808325,26.13975,-7.541082500000002,342.0,84.0,547.0,570.0,258.0,4.071428571428571,62.52285191956124
E02000681,Lewisham,3,33.112508000000005,34.4512,1.3386919999999947,262.0,74.0,474.0,485.0,188.0,3.5405405405405403,55.27426160337553
E02000682,Lewisham,3,34.894642,31.370600000000003,-3.5240419999999943,277.0,110.0,524.0,518.0,167.0,2.518181818181818,52.862595419847324
E02000683,Lewisham,3,34.4824975,32.591750000000005,-1.8907474999999963,276.0,79.0,449.0,424.0,197.0,3.4936708860759493,61.46993318485523
E02000685,Lewisham,3,34.62577,27.294,-7.331770000000002,442.0,109.0,651.0,639.0,333.0,4.055045871559633,67.89554531490015
E02000686,Lewisham,1,42.7964625,40.40525,-2.3912124999999946,447.0,0.0,502.0,416.0,447.0,,89.04382470119522
E02000687,Lewisham,4,32.041399999999996,26.016399999999997,-6.024999999999999,281.0,211.0,651.0,621.0,70.0,1.3317535545023698,43.16436251920123
E02000689,Merton,10,6.230042,7.4958,1.265758,0.0,588.0,1078.0,879.0,-588.0,0.0,0.0
E02000690,Merton,10,7.2401075,6.6685,-0.5716074999999998,0.0,214.0,441.0,354.0,-214.0,0.0,0.0
E02000691,Merton,9,10.9196358,9.090399999999999,-1.829235800000001,236.0,388.0,924.0,843.0,-152.0,0.6082474226804123,25.541125541125542
E02000692,Merton,10,6.609894199999999,5.4158,-1.1940941999999994,0.0,507.0,891.0,893.0,-507.0,0.0,0.0
E02000693,Merton,8,13.960795999999998,12.675799999999999,-1.2849959999999996,321.0,629.0,1494.0,1304.0,-308.0,0.5103338632750397,21.485943775100402
E02000694,Merton,9,11.4128942,10.228,-1.1848942000000005,215.0,581.0,1197.0,1055.0,-366.0,0.37005163511187605,17.96157059314954
E02000695,Merton,8,13.735769999999999,13.9238,0.18803000000000125,92.0,598.0,817.0,845.0,-506.0,0.15384615384615385,11.260709914320685
E02000696,Merton,7,19.99325,18.397,-1.5962500000000013,276.0,447.0,857.0,941.0,-171.0,0.6174496644295302,32.20536756126021
E02000697,Merton,10,7.3977932,6.9626,-0.4351931999999996,0.0,838.0,1244.0,1183.0,-838.0,0.0,0.0
E02000698,Merton,10,5.405752,5.7834,0.37764800000000065,0.0,337.0,744.0,584.0,-337.0,0.0,0.0
E02000699,Merton,10,6.704932600000001,6.4096,-0.29533260000000094,0.0,402.0,857.0,829.0,-402.0,0.0,0.0
E02000700,Merton,5,24.307084,23.379399999999997,-0.9276840000000028,274.0,173.0,568.0,724.0,101.0,1.583815028901734,48.23943661971831
E02000701,Merton,7,20.568414,21.2482,0.679786,135.0,385.0,617.0,777.0,-250.0,0.35064935064935066,21.88006482982172
E02000702,Merton,6,23.842022,25.009800000000002,1.167778000000002,236.0,266.0,593.0,630.0,-30.0,0.8872180451127819,39.79763912310287
E02000703,Merton,10,6.627457799999999,7.380199999999999,0.7527422000000001,0.0,346.0,527.0,567.0,-346.0,0.0,0.0
E02000704,Merton,9,13.051275799999999,13.7798,0.7285242000000007,319.0,293.0,908.0,805.0,26.0,1.0887372013651877,35.13215859030837
E02000705,Merton,8,15.070992,15.193200000000001,0.12220800000000054,60.0,442.0,645.0,636.0,-382.0,0.13574660633484162,9.30232558139535
E02000706,Merton,4,29.146320000000003,28.380399999999998,-0.7659200000000048,415.0,57.0,572.0,646.0,358.0,7.280701754385965,72.55244755244755
E02000707,Merton,6,23.183463999999997,26.4892,3.305736000000003,166.0,195.0,425.0,431.0,-29.0,0.8512820512820513,39.05882352941176
E02000708,Merton,10,6.8568472,8.3534,1.4965528000000008,0.0,299.0,592.0,552.0,-299.0,0.0,0.0
E02000709,Merton,10,7.3340194,7.4856,0.15158059999999995,0.0,222.0,516.0,371.0,-222.0,0.0,0.0
E02000710,Merton,6,22.984116,22.4548,-0.5293160000000015,229.0,231.0,652.0,711.0,-2.0,0.9913419913419913,35.12269938650307
E02000711,Merton,5,25.108386000000003,23.206799999999998,-1.9015860000000053,424.0,97.0,690.0,740.0,327.0,4.371134020618556,61.44927536231884
E02000712,Merton,6,22.507520399999997,22.6208,0.11327960000000203,205.0,118.0,496.0,490.0,87.0,1.7372881355932204,41.33064516129033
E02000713,Merton,10,9.7458584,9.1152,-0.6306583999999997,0.0,223.0,452.0,358.0,-223.0,0.0,0.0
E02000714,Newham,3,35.3196875,28.1035,-7.2161875,116.0,326.0,556.0,752.0,-210.0,0.3558282208588957,20.863309352517987
E02000715,Newham,1,44.9484275,31.061,-13.887427500000001,257.0,0.0,456.0,768.0,257.0,,56.35964912280702
E02000716,Newham,1,43.42076,30.992,-12.42876,274.0,0.0,446.0,689.0,274.0,,61.43497757847533
E02000717,Newham,1,45.3022225,29.6595,-15.642722499999998,324.0,0.0,600.0,762.0,324.0,,54.0
E02000718,Newham,1,46.6004575,33.47625,-13.124207499999997,222.0,0.0,376.0,559.0,222.0,,59.04255319148937
E02000719,Newham,2,42.55187,27.96075,-14.59112,293.0,280.0,823.0,964.0,13.0,1.0464285714285715,35.60145808019441
E02000720,Newham,3,35.4855675,25.165,-10.320567500000003,74.0,382.0,449.0,664.0,-308.0,0.193717277486911,16.481069042316257
E02000721,Newham,2,42.271454,33.529,-8.742453999999995,270.0,250.0,752.0,1142.0,20.0,1.08,35.90425531914894
E02000722,Newham,2,41.413264999999996,28.35925,-13.054014999999996,341.0,312.0,1059.0,1152.0,29.0,1.0929487179487178,32.200188857412655
E02000723,Newham,2,40.191028,24.987000000000002,-15.204028000000001,193.0,249.0,712.0,1116.0,-56.0,0.7751004016064257,27.10674157303371
E02000724,Newham,2,37.643060000000006,27.7378,-9.905260000000006,181.0,211.0,619.0,885.0,-30.0,0.8578199052132701,29.24071082390953
E02000725,Newham,1,45.005894999999995,30.387,-14.618894999999995,924.0,0.0,1482.0,1451.0,924.0,,62.34817813765182
E02000726,Newham,1,45.31515,27.4872,-17.82795,0.0,0.0,0.0,0.0,0.0,,
E02000727,Newham,2,38.883782499999995,27.2745,-11.609282499999996,152.0,238.0,560.0,938.0,-86.0,0.6386554621848739,27.142857142857142
E02000728,Newham,4,31.848757999999997,25.867200000000004,-5.981557999999993,67.0,555.0,579.0,865.0,-488.0,0.12072072072072072,11.57167530224525
E02000729,Newham,2,36.82238,26.335749999999997,-10.486630000000005,190.0,204.0,475.0,730.0,-14.0,0.9313725490196079,40.0
E02000730,Newham,3,35.5613375,27.04025,-8.5210875,115.0,521.0,697.0,979.0,-406.0,0.22072936660268713,16.49928263988522
E02000731,Newham,2,41.449122,29.4514,-11.997722000000003,210.0,250.0,697.0,1051.0,-40.0,0.84,30.129124820659968
E02000732,Newham,1,49.18096,33.655499999999996,-15.525460000000002,484.0,0.0,740.0,759.0,484.0,,65.4054054054054
E02000733,Newham,1,45.971722,30.220799999999997,-15.750922000000003,507.0,0.0,847.0,976.0,507.0,,59.85832349468713
E02000734,Newham,1,42.8088425,29.3465,-13.462342499999998,328.0,0.0,507.0,664.0,328.0,,64.69428007889546
E02000735,Newham,1,42.73348,30.89675,-11.83673,350.0,0.0,547.0,892.0,350.0,,63.98537477148081
E02000736,Newham,1,43.531099999999995,32.0582,-11.472899999999996,392.0,0.0,552.0,699.0,392.0,,71.01449275362319
E02000737,Newham,2,37.518046,28.2466,-9.271445999999997,209.0,220.0,620.0,755.0,-11.0,0.95,33.70967741935484
E02000738,Newham,3,34.085865,22.89625,-11.189615,141.0,400.0,817.0,727.0,-259.0,0.3525,17.258261933904528
E02000739,Newham,2,39.864464999999996,28.89725,-10.967214999999996,177.0,268.0,587.0,750.0,-91.0,0.6604477611940298,30.153321976149915
E02000740,Newham,1,46.530905000000004,32.19075,-14.340155000000003,317.0,0.0,510.0,658.0,317.0,,62.15686274509804
E02000741,Newham,2,40.02104,28.34675,-11.67429,180.0,219.0,503.0,726.0,-39.0,0.821917808219178,35.785288270377734
E02000742,Newham,2,40.883665,31.30875,-9.574915,195.0,195.0,567.0,710.0,0.0,1.0,34.39153439153439
E02000743,Newham,1,56.719385,38.1865,-18.532885,444.0,0.0,781.0,936.0,444.0,,56.85019206145967
E02000744,Newham,1,48.92831,35.507999999999996,-13.420310000000008,340.0,0.0,734.0,934.0,340.0,,46.321525885558586
E02000745,Newham,2,39.11602,30.375400000000003,-8.740619999999996,324.0,225.0,759.0,672.0,99.0,1.44,42.68774703557312
E02000746,Newham,1,47.3383075,35.64675,-11.691557500000002,757.0,0.0,1252.0,793.0,757.0,,60.4632587859425
E02000747,Newham,1,42.768654999999995,31.906714285714283,-10.861940714285712,863.0,0.0,1616.0,1544.0,863.0,,53.40346534653465
E02000748,Newham,3,34.95978,26.245,-8.714780000000001,73.0,325.0,448.0,570.0,-252.0,0.2246153846153846,16.294642857142858
E02000749,Newham,1,54.39729,40.3372,-14.060089999999995,356.0,0.0,695.0,749.0,356.0,,51.22302158273381
E02000750,Newham,1,52.50533,21.977166666666665,-30.528163333333335,0.0,0.0,0.0,0.0,0.0,,
E02000751,Redbridge,10,9.109472,7.09042857142857,-2.01904342857143,0.0,437.0,682.0,535.0,-437.0,0.0,0.0
E02000752,Redbridge,3,35.897225,28.756,-7.141224999999999,330.0,45.0,567.0,372.0,285.0,7.333333333333333,58.201058201058196
E02000753,Redbridge,5,24.642505,23.474,-1.1685049999999997,207.0,102.0,475.0,317.0,105.0,2.0294117647058822,43.57894736842105
E02000754,Redbridge,8,15.82414725,14.47375,-1.3503972499999986,46.0,192.0,406.0,288.0,-146.0,0.23958333333333334,11.330049261083744
E02000755,Redbridge,7,18.902773333333332,16.979333333333333,-1.9234399999999994,93.0,110.0,324.0,209.0,-17.0,0.8454545454545455,28.703703703703702
E02000756,Redbridge,7,18.720642857142856,16.120571428571427,-2.600071428571429,130.0,417.0,1007.0,832.0,-287.0,0.3117505995203837,12.909632571996028
E02000757,Redbridge,9,11.524357714285713,9.309142857142858,-2.215214857142856,61.0,588.0,1006.0,830.0,-527.0,0.10374149659863946,6.063618290258449
E02000758,Redbridge,7,19.238525000000003,16.2785,-2.9600250000000017,54.0,149.0,299.0,302.0,-95.0,0.3624161073825503,18.06020066889632
E02000759,Redbridge,7,18.765231571428576,15.403428571428572,-3.3618030000000036,228.0,375.0,873.0,837.0,-147.0,0.608,26.11683848797251
E02000760,Redbridge,6,21.5511975,21.8335,0.2823025000000001,199.0,171.0,471.0,477.0,28.0,1.1637426900584795,42.25053078556263
E02000762,Redbridge,9,12.4850415,10.0735,-2.4115415000000002,3.0,332.0,344.0,389.0,-329.0,0.009036144578313253,0.872093023255814
E02000763,Redbridge,6,21.2757125,17.2275,-4.048212500000002,194.0,171.0,535.0,504.0,23.0,1.1345029239766082,36.26168224299066
E02000764,Redbridge,8,14.631664428571428,11.106571428571428,-3.525093,151.0,535.0,987.0,898.0,-384.0,0.2822429906542056,15.29888551165147
E02000765,Redbridge,8,15.286065,13.028,-2.258065,34.0,413.0,574.0,576.0,-379.0,0.08232445520581114,5.923344947735192
E02000767,Redbridge,7,17.984965,15.26875,-2.7162149999999983,92.0,292.0,663.0,571.0,-200.0,0.3150684931506849,13.8763197586727
E02000768,Redbridge,9,12.0488485,9.00775,-3.0410985000000004,10.0,293.0,334.0,335.0,-283.0,0.034129692832764506,2.9940119760479043
E02000769,Redbridge,7,18.278428333333334,16.596875,-1.6815533333333335,0.0,0.0,0.0,0.0,0.0,,
E02000770,Redbridge,7,19.8652,15.757,-4.108200000000002,45.0,320.0,499.0,555.0,-275.0,0.140625,9.01803607214429
E02000772,Redbridge,6,22.40262,18.3345,-4.06812,119.0,302.0,515.0,775.0,-183.0,0.39403973509933776,23.106796116504853
E02000773,Redbridge,6,21.5103575,16.37275,-5.137607500000001,246.0,304.0,722.0,746.0,-58.0,0.8092105263157895,34.07202216066482
E02000774,Redbridge,5,24.6749525,22.1145,-2.5604525000000002,207.0,178.0,588.0,673.0,29.0,1.1629213483146068,35.204081632653065
E02000776,Redbridge,7,20.8610875,16.87,-3.991087499999999,30.0,311.0,441.0,560.0,-281.0,0.09646302250803858,6.802721088435375
E02000777,Redbridge,7,18.272485,17.0415,-1.2309850000000004,35.0,161.0,380.0,309.0,-126.0,0.21739130434782608,9.210526315789473
E02000779,Redbridge,3,32.9800725,25.79975,-7.180322499999999,446.0,210.0,858.0,907.0,236.0,2.123809523809524,51.981351981351985
E02000780,Redbridge,4,31.827036666666668,23.529875,-8.297161666666668,0.0,0.0,0.0,0.0,0.0,,
E02000781,Redbridge,7,19.334464285714287,16.980285714285714,-2.354178571428573,44.0,607.0,812.0,932.0,-563.0,0.07248764415156507,5.41871921182266
E02000782,Redbridge,4,30.327922,28.2856,-2.042322000000002,286.0,238.0,1018.0,870.0,48.0,1.2016806722689075,28.094302554027507
E02000783,Redbridge,4,31.4326075,26.94575,-4.486857499999999,134.0,203.0,484.0,522.0,-69.0,0.6600985221674877,27.685950413223143
E02000784,Richmond upon Thames,10,9.846311714285715,9.614857142857144,-0.2314545714285714,0.0,595.0,892.0,933.0,-595.0,0.0,0.0
E02000785,Richmond upon Thames,10,7.213012166666668,6.936333333333334,-0.2766788333333343,0.0,509.0,908.0,825.0,-509.0,0.0,0.0
E02000786,Richmond upon Thames,9,11.767971000000001,9.685428571428572,-2.082542428571429,275.0,343.0,1119.0,967.0,-68.0,0.8017492711370262,24.57551385165326
E02000787,Richmond upon Thames,8,13.5271932,13.754857142857142,0.2276639428571432,413.0,248.0,1017.0,1054.0,165.0,1.6653225806451613,40.60963618485742
E02000788,Richmond upon Thames,10,8.075634599999999,6.4768,-1.598834599999999,0.0,370.0,791.0,712.0,-370.0,0.0,0.0
E02000789,Richmond upon Thames,9,10.97775775,9.90475,-1.0730077500000004,219.0,246.0,703.0,698.0,-27.0,0.8902439024390244,31.152204836415365
E02000790,Richmond upon Thames,10,6.06346475,5.46125,-0.6022147499999999,0.0,261.0,634.0,550.0,-261.0,0.0,0.0
E02000791,Richmond upon Thames,10,7.77272625,5.94275,-1.8299762499999996,0.0,418.0,780.0,863.0,-418.0,0.0,0.0
E02000792,Richmond upon Thames,10,7.9085665,5.8295,-2.0790664999999997,0.0,268.0,822.0,693.0,-268.0,0.0,0.0
E02000793,Richmond upon Thames,9,11.173376999999999,11.032599999999999,-0.14077699999999993,172.0,201.0,487.0,446.0,-29.0,0.8557213930348259,35.318275154004105
E02000794,Richmond upon Thames,10,8.58758175,7.28325,-1.3043317500000002,0.0,215.0,679.0,467.0,-215.0,0.0,0.0
E02000795,Richmond upon Thames,10,9.9697055,8.717,-1.2527054999999994,0.0,184.0,518.0,400.0,-184.0,0.0,0.0
E02000796,Richmond upon Thames,8,15.080882500000001,15.9095,0.8286174999999982,162.0,242.0,524.0,515.0,-80.0,0.6694214876033058,30.916030534351147
E02000797,Richmond upon Thames,10,7.7509595,6.707,-1.0439594999999997,0.0,303.0,982.0,821.0,-303.0,0.0,0.0
E02000798,Richmond upon Thames,10,10.067954857142857,10.153,0.08504514285714393,0.0,295.0,832.0,673.0,-295.0,0.0,0.0
E02000799,Richmond upon Thames,10,6.997926,5.59025,-1.4076759999999995,0.0,230.0,649.0,618.0,-230.0,0.0,0.0
E02000800,Richmond upon Thames,7,18.542728,15.759,-2.783728,225.0,56.0,381.0,265.0,169.0,4.017857142857143,59.055118110236215
E02000801,Richmond upon Thames,10,6.188364249999999,5.6415,-0.5468642499999996,0.0,141.0,581.0,456.0,-141.0,0.0,0.0
E02000802,Richmond upon Thames,10,8.63475275,7.518750000000001,-1.1160027499999998,0.0,203.0,561.0,420.0,-203.0,0.0,0.0
E02000803,Richmond upon Thames,8,15.419363166666665,17.6575,2.238136833333334,327.0,114.0,585.0,460.0,213.0,2.8684210526315788,55.8974358974359
E02000804,Richmond upon Thames,10,7.834549,6.614,-1.220549,0.0,199.0,697.0,566.0,-199.0,0.0,0.0
E02000805,Richmond upon Thames,10,10.235401666666666,8.842333333333334,-1.393068333333332,0.0,388.0,840.0,812.0,-388.0,0.0,0.0
E02000806,Richmond upon Thames,10,9.157323166666666,8.244,-0.9133231666666664,0.0,239.0,713.0,462.0,-239.0,0.0,0.0
E02000807,Southwark,8,17.538638,15.320400000000001,-2.2182379999999977,55.0,934.0,1227.0,1296.0,-879.0,0.058886509635974305,4.4824775876120615
E02000808,Southwark,6,23.472006,19.8984,-3.5736060000000016,347.0,1123.0,1719.0,1983.0,-776.0,0.3089937666963491,20.18615474112856
E02000809,Southwark,4,31.40824,14.316875,-17.091365,0.0,0.0,0.0,0.0,0.0,,
E02000810,Southwark,3,33.868252,26.707,-7.1612519999999975,596.0,288.0,1200.0,1147.0,308.0,2.0694444444444446,49.666666666666664
E02000812,Southwark,4,30.227551666666667,28.359333333333336,-1.8682183333333313,557.0,601.0,1271.0,1444.0,-44.0,0.9267886855241264,43.82376081825334
E02000813,Southwark,4,30.902260000000002,27.035199999999996,-3.8670600000000057,473.0,502.0,1339.0,1275.0,-29.0,0.9422310756972112,35.32486930545183
E02000814,Southwark,6,21.377822000000002,19.799,-1.5788220000000024,324.0,704.0,1492.0,1354.0,-380.0,0.4602272727272727,21.715817694369974
E02000815,Southwark,6,22.558346666666665,31.959500000000002,9.401153333333337,167.0,1053.0,1382.0,1649.0,-886.0,0.15859449192782527,12.083936324167873
E02000816,Southwark,3,34.713402,29.483999999999998,-5.229402000000004,500.0,358.0,1117.0,1074.0,142.0,1.3966480446927374,44.76275738585497
E02000817,Southwark,2,39.4363775,34.94225,-4.494127499999998,494.0,46.0,677.0,624.0,448.0,10.73913043478261,72.96898079763663
E02000818,Southwark,2,38.38496,34.436,-3.9489599999999996,953.0,86.0,1343.0,1187.0,867.0,11.081395348837209,70.96053611317944
E02000819,Southwark,2,37.93717,30.767000000000003,-7.170169999999999,492.0,69.0,794.0,1013.0,423.0,7.130434782608695,61.96473551637279
E02000820,Southwark,4,30.654495,27.649833333333333,-3.0046616666666672,421.0,590.0,1043.0,1267.0,-169.0,0.7135593220338983,40.36433365292426
E02000821,Southwark,2,37.06106,40.2168,3.1557400000000015,511.0,65.0,770.0,1098.0,446.0,7.861538461538461,66.36363636363637
E02000822,Southwark,3,36.291868,33.419799999999995,-2.872068000000006,257.0,257.0,662.0,791.0,0.0,1.0,38.82175226586103
E02000823,Southwark,3,33.006138,29.735000000000003,-3.271137999999997,466.0,273.0,870.0,979.0,193.0,1.706959706959707,53.5632183908046
E02000824,Southwark,2,36.613402,32.4332,-4.180202000000001,531.0,109.0,822.0,941.0,422.0,4.871559633027523,64.59854014598541
E02000825,Southwark,2,37.690715999999995,34.388600000000004,-3.302115999999991,430.0,64.0,645.0,810.0,366.0,6.71875,66.66666666666666
E02000826,Southwark,4,31.456472,30.407,-1.0494720000000015,340.0,537.0,946.0,1107.0,-197.0,0.633147113594041,35.94080338266385
