msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_National,IMD_Pctile_Change,Phase2_Extreme,Dom_A_11,CDS_A_11,Typ_A_11,Dom_B_11,CDS_B_11,Typ_B_11,Dom_C_11,CDS_C_11,Typ_C_11,switch_A2B_11,switch_B2C_11,switch_A2C_11,Dom_A_21,CDS_A_21,Typ_A_21,Dom_B_21,CDS_B_21,Typ_B_21,Dom_C_21,CDS_C_21,Typ_C_21,switch_A2B_21,switch_B2C_21,switch_A2C_21
E02000054,Barnet,8,6,-0.108850457782299,False,0.4770867430441898,0.8262339418526031,Counter-led,0.47797716150081565,0.8289384719405003,Counter-led,0.4779771615008156,0.6673924877517692,Lateral,False,True,True,0.5356849876948319,0.8441828254847645,Cascade-led,0.524341580207502,0.8677285318559557,Cascade-led,0.524341580207502,0.6438848920863309,Lateral,False,True,True
E02000055,Barnet,7,5,0.0193285859613427,False,0.4841457643161382,0.9271610355419044,Symmetric,0.48782911077993046,0.8832821412900395,Symmetric,0.4880157170923379,0.9053717538242618,Symmetric,False,False,False,0.4819444444444444,0.9045226130653268,Symmetric,0.4783821478382148,0.9007537688442211,Counter-led,0.4456630109670987,0.9269870609981515,Counter-led,True,False,True
E02000056,Barnet,10,9,0.0010172939979654,False,0.4875912408759124,0.9695682944090588,Symmetric,0.488,0.97310686482661,Symmetric,0.4960850111856823,0.9791894852135816,Symmetric,False,False,False,0.488390712570056,0.9556235654169856,Symmetric,0.48855564325177586,0.9693955623565417,Symmetric,0.5441089402013025,0.9768652400231348,Cascade-led,False,True,True
E02000057,Barnet,8,6,0.0010172939979654,False,0.4732758620689655,0.8256227758007118,Counter-led,0.4757446808510638,0.8362989323843416,Counter-led,0.4757446808510638,0.6891495601173021,Lateral,False,True,True,0.5363321799307958,0.8316546762589928,Cascade-led,0.5437392795883362,0.8388489208633093,Cascade-led,0.5437392795883362,0.6659051970302684,Lateral,False,True,True
E02000058,Barnet,9,8,-0.0335707019328586,False,0.5017717930545712,0.7371995820271683,Lateral,0.4979568009340339,0.8949843260188087,Symmetric,0.5069444444444444,0.9148665819567979,Symmetric,True,False,True,0.5034129692832765,0.6959619952494062,Lateral,0.4859201047806156,0.9067695961995249,Symmetric,0.5384218669417226,0.9250954198473282,Cascade-led,True,True,True
E02000059,Barnet,5,4,-0.0203458799593082,False,0.4693539480949751,0.8938795656465943,Counter-led,0.48413631022326675,0.8400789733464955,Symmetric,0.447609850313858,0.8647181628392484,Counter-led,True,True,False,0.4406876790830945,0.8617283950617284,Counter-led,0.4400458978772232,0.8607407407407407,Counter-led,0.4047143427886536,0.8987432675044883,Counter-led,False,False,False
E02000060,Barnet,9,7,-0.1271617497456765,False,0.5023664638269101,0.7549770290964778,Lateral,0.49417637271214643,0.9203675344563553,Symmetric,0.489935956084172,0.9333902647309992,Symmetric,True,False,True,0.5403225806451613,0.7256176853055917,Lateral,0.5035310734463276,0.9206762028608583,Symmetric,0.5501385041551247,0.9366891541255838,Cascade-led,True,True,True
E02000061,Barnet,9,8,-0.1098677517802645,False,0.4849296718017414,0.7528996469994957,Lateral,0.49038461538461536,0.8915784165405951,Symmetric,0.4886515353805073,0.912672623883022,Symmetric,True,False,True,0.4915254237288136,0.7934373318988703,Symmetric,0.4939613526570048,0.8908015061861215,Symmetric,0.5353397172822617,0.9152754590984975,Cascade-led,False,True,True
E02000062,Barnet,4,3,-0.2441505595116989,False,0.5354609929078015,0.871042471042471,Cascade-led,0.5441176470588235,0.8401544401544402,Cascade-led,0.5122478386167147,0.8702194357366771,Symmetric,False,True,True,0.3942583732057416,0.8461538461538461,Counter-led,0.4022517911975435,0.7910931174089069,Counter-led,0.375494071146245,0.8305975049244911,Counter-led,False,False,False
E02000063,Barnet,7,5,-0.143438453713123,False,0.4980299448384555,0.9103299856527975,Symmetric,0.49417637271214643,0.8622668579626973,Symmetric,0.4836992681304058,0.8867256637168142,Symmetric,False,False,False,0.5170777988614801,0.8739635157545605,Symmetric,0.49157303370786515,0.8855721393034826,Symmetric,0.4508960573476702,0.9099804305283757,Counter-led,False,True,True
E02000064,Barnet,6,4,-0.0783316378433366,False,0.5190661478599222,0.9185132237312366,Symmetric,0.5146476642913698,0.9027877055039314,Symmetric,0.5308564231738035,0.9211136890951276,Cascade-led,False,True,True,0.4812286689419795,0.9036237471087124,Symmetric,0.47053726169844023,0.889745566692367,Counter-led,0.4472168905950096,0.9161781946072685,Counter-led,True,False,True
E02000065,Bexley,6,4,-0.010172939979654,False,0.4537337662337662,0.9506172839506172,Counter-led,0.4567901234567901,0.9375,Counter-led,0.4201183431952662,0.949438202247191,Counter-led,False,False,False,0.4849578820697954,0.9486301369863014,Symmetric,0.4839901477832512,0.9269406392694064,Symmetric,0.4056827150749802,0.9519158527422991,Counter-led,False,True,True
E02000066,Bexley,4,3,-0.0528992878942014,False,0.4335778321108394,0.8335597826086957,Counter-led,0.4363957597173145,0.7690217391304348,Counter-led,0.3991825613079019,0.8119469026548672,Counter-led,False,False,False,0.4875816993464052,0.8481152993348116,Symmetric,0.5007052186177715,0.7860310421286031,Symmetric,0.4294587400177462,0.8537878787878788,Counter-led,False,True,True
E02000067,Bexley,5,3,-0.0762970498474059,False,0.4017027863777089,0.9743589743589745,Counter-led,0.4326171875,0.7722473604826546,Counter-led,0.4109890109890109,0.8188362327534493,Counter-led,False,False,False,0.4628237259816207,0.9622186495176848,Counter-led,0.4772256728778468,0.7765273311897106,Counter-led,0.4119154388212684,0.8488308863512779,Counter-led,False,False,False
E02000068,Bexley,4,3,-0.1139369277721261,False,0.4621026894865526,0.8051181102362205,Counter-led,0.47295423023578365,0.7096456692913385,Lateral,0.4368029739776952,0.7848285922684172,Counter-led,True,True,False,0.4395348837209302,0.8472906403940886,Counter-led,0.4360613810741688,0.7704433497536946,Counter-led,0.3702830188679245,0.8451827242524917,Counter-led,False,False,False
E02000069,Bexley,7,5,-0.0437436419125126,False,0.4613180515759312,0.9900709219858156,Counter-led,0.45977011494252873,0.9872340425531915,Counter-led,0.4290288153681963,0.9904862579281184,Counter-led,False,False,False,0.4198645598194131,0.9800884955752212,Counter-led,0.41723356009070295,0.9756637168141593,Counter-led,0.3942537909018356,0.9827450980392157,Counter-led,False,False,False
E02000070,Bexley,8,7,-0.0376398779247202,False,0.3940677966101695,0.9042145593869731,Counter-led,0.39662447257383965,0.9080459770114943,Counter-led,0.4758974358974359,0.9312320916905444,Counter-led,False,False,False,0.4147540983606557,0.8815028901734104,Counter-led,0.4188976377952756,0.9176300578034682,Counter-led,0.5645004849660524,0.9476102941176471,Cascade-led,False,True,True
E02000071,Bexley,8,6,-0.0946083418107832,False,0.4578313253012048,0.8634590377113134,Counter-led,0.4684065934065934,0.9466840052015605,Counter-led,0.4684065934065934,0.6933333333333334,Lateral,False,True,True,0.4851485148514851,0.8846715328467153,Symmetric,0.4923547400611621,0.9547445255474453,Symmetric,0.4923547400611621,0.5870736086175943,Lateral,False,True,True
E02000072,Bexley,3,2,-0.0956256358087487,False,0.4626278520849725,0.9414814814814816,Counter-led,0.4721311475409836,0.9037037037037037,Counter-led,0.4318857822724569,0.9282164549972391,Counter-led,False,False,False,0.5113043478260869,0.9098101265822784,Symmetric,0.5277777777777778,0.8544303797468354,Cascade-led,0.4405162738496072,0.9064089521871821,Counter-led,True,True,True
E02000073,Bexley,10,9,-0.0132248219735503,False,0.4085173501577287,0.8180645161290323,Counter-led,0.39644970414201186,0.8722580645161291,Counter-led,0.4817813765182186,0.9089236430542779,Symmetric,False,True,True,0.4320785597381342,0.8190348525469169,Counter-led,0.4263803680981595,0.8739946380697051,Counter-led,0.5840071877807727,0.9221209610604806,Cascade-led,False,True,True
E02000074,Bexley,4,3,-0.1302136317395727,False,0.4874651810584958,0.8692493946731235,Symmetric,0.5045045045045045,0.8062953995157385,Symmetric,0.4521651560926485,0.8612315698178664,Counter-led,False,True,True,0.4638447971781305,0.8696319018404908,Counter-led,0.4724264705882353,0.8343558282208589,Counter-led,0.3624733475479744,0.8967495219885278,Counter-led,False,False,False
E02000075,Bexley,10,9,-0.0111902339776195,False,0.4418604651162791,0.7724550898203593,Lateral,0.44254278728606355,0.8163672654690619,Counter-led,0.5510835913312694,0.8753387533875339,Cascade-led,True,True,True,0.4673267326732673,0.8015873015873016,Counter-led,0.4680451127819549,0.8444444444444444,Counter-led,0.5844298245614035,0.902970297029703,Cascade-led,False,True,True
E02000077,Bexley,8,7,0.0061037639877925,False,0.4483925549915397,0.8323943661971831,Counter-led,0.4453507340946166,0.8633802816901408,Counter-led,0.4858548585485855,0.8934065934065935,Symmetric,False,True,True,0.3418439716312056,0.88125,Counter-led,0.3507779349363508,0.88375,Counter-led,0.4915730337078651,0.9198966408268734,Symmetric,False,True,True
E02000078,Bexley,9,8,-0.0183112919633774,False,0.4224719101123595,0.8725490196078431,Counter-led,0.42084168336673344,0.9784313725490196,Counter-led,0.5239327296248383,0.985969387755102,Cascade-led,False,True,True,0.4358490566037736,0.8548387096774194,Counter-led,0.43676222596964587,0.9564516129032258,Counter-led,0.5548011639185257,0.9744801512287334,Cascade-led,False,True,True
E02000079,Bexley,9,7,-0.0427263479145473,False,0.4168591224018476,0.8616915422885573,Counter-led,0.4271523178807947,0.9014925373134328,Counter-led,0.503125,0.9282088469905729,Symmetric,False,True,True,0.3920398009950249,0.8648881239242685,Counter-led,0.38223938223938225,0.891566265060241,Counter-led,0.4822601839684625,0.9235436893203883,Symmetric,False,True,True
E02000080,Bexley,9,7,-0.034587995930824,False,0.4518430439952438,0.8871308016877637,Counter-led,0.43498817966903075,0.8924050632911392,Counter-led,0.5189873417721519,0.9207459207459208,Symmetric,False,True,True,0.4612352168199737,0.8647727272727272,Counter-led,0.4536082474226804,0.8818181818181818,Counter-led,0.5458333333333333,0.9202453987730062,Cascade-led,False,True,True
E02000081,Bexley,8,6,-0.108850457782299,False,0.4104729729729729,0.8680351906158358,Counter-led,0.408,0.9164222873900293,Counter-led,0.408,0.6496881496881497,Lateral,False,True,True,0.4234620886981402,0.9019354838709678,Counter-led,0.44369063772048845,0.9509677419354838,Counter-led,0.4436906377204884,0.6031096563011457,Lateral,False,True,True
E02000082,Bexley,10,9,-0.0040691759918616,False,0.4759535655058043,0.8061497326203209,Counter-led,0.47577092511013214,0.910427807486631,Counter-led,0.5519677093844602,0.9366729678638941,Cascade-led,False,True,True,0.3973509933774834,0.8569807037457434,Counter-led,0.40048543689320387,0.9353007945516458,Counter-led,0.5161290322580645,0.9560524286815728,Symmetric,False,True,True
E02000083,Bexley,6,4,-0.0935910478128179,False,0.50480109739369,0.943078913324709,Symmetric,0.5077355836849508,0.9197930142302717,Symmetric,0.4297124600638977,0.9528158295281582,Counter-led,False,True,True,0.4610630407911001,0.9396051103368176,Counter-led,0.46523388116308473,0.9186991869918699,Counter-led,0.3846641318124207,0.9575242718446602,Counter-led,False,False,False
E02000084,Bexley,10,9,-0.0335707019328584,False,0.4654919236417034,0.75,Lateral,0.4489795918367347,0.8634361233480177,Counter-led,0.5415973377703827,0.9064856711915535,Cascade-led,True,True,True,0.3975741239892183,0.7761506276150628,Lateral,0.3964285714285714,0.8786610878661087,Counter-led,0.5053763440860215,0.9232296492389146,Symmetric,True,True,True
E02000085,Bexley,9,8,-0.0417090539165818,False,0.4486404833836858,0.8112745098039216,Counter-led,0.46164021164021163,0.9264705882352942,Counter-led,0.5306930693069307,0.9439252336448598,Cascade-led,False,True,True,0.4621212121212121,0.7951807228915663,Counter-led,0.45310435931307796,0.9120481927710843,Counter-led,0.5379803395889187,0.9387583892617449,Cascade-led,False,True,True
E02000086,Bexley,10,10,-0.0264496439471007,False,0.4375,0.7272727272727273,Lateral,0.4552980132450331,0.8856304985337243,Counter-led,0.5146198830409356,0.9163987138263665,Symmetric,True,True,True,0.4781818181818182,0.7801418439716312,Lateral,0.496875,0.9078014184397163,Symmetric,0.5800636267232238,0.935515873015873,Cascade-led,True,True,True
E02000087,Bexley,10,10,-0.0356052899287894,False,0.4407484407484408,0.7321156773211568,Lateral,0.4294770206022187,0.9604261796042618,Counter-led,0.5193213949104618,0.9760809567617296,Symmetric,True,True,True,0.3970893970893971,0.7125925925925926,Lateral,0.38006230529595014,0.9511111111111111,Counter-led,0.5182608695652174,0.9721048182586645,Symmetric,True,True,True
E02000088,Bexley,10,9,-0.0091556459816887,False,0.4911971830985915,0.7867036011080333,Symmetric,0.5255255255255256,0.9224376731301939,Cascade-led,0.5793562708102109,0.9414838035527691,Cascade-led,True,False,True,0.4333996023856858,0.7258297258297258,Lateral,0.4262023217247098,0.8701298701298701,Counter-led,0.5540796963946869,0.9213286713286714,Cascade-led,True,True,True
E02000089,Bexley,10,10,-0.0264496439471007,False,0.4612612612612612,0.7581967213114754,Lateral,0.475968992248062,0.8811475409836066,Counter-led,0.5318435754189944,0.9114052953156823,Cascade-led,True,True,True,0.3590814196242171,0.7750809061488673,Lateral,0.3875685557586837,0.8851132686084142,Counter-led,0.5229885057471264,0.924548352816153,Cascade-led,True,True,True
E02000090,Bexley,9,8,-0.0284842319430316,False,0.441207075962539,0.7870597870597871,Counter-led,0.4602076124567474,0.9467649467649467,Counter-led,0.4772017489069332,0.960984393757503,Counter-led,False,False,False,0.4293893129770992,0.7683284457478006,Lateral,0.43700787401574803,0.9310850439882697,Counter-led,0.439522150323544,0.9553019495958155,Counter-led,True,False,True
E02000091,Bexley,9,7,-0.0467955239064089,False,0.4647122692725298,0.7824978759558199,Lateral,0.4990875912408759,0.9311809685641461,Symmetric,0.5180288461538461,0.9535816618911175,Symmetric,True,False,True,0.4216494845360825,0.7753796962430056,Lateral,0.4418402777777778,0.920863309352518,Counter-led,0.5324899367452559,0.9461371055495104,Cascade-led,True,True,True
E02000092,Bexley,4,3,-0.1536113936927772,False,0.5236294896030246,0.8787375415282392,Cascade-led,0.5320388349514563,0.8554817275747508,Cascade-led,0.4512820512820513,0.8996539792387543,Counter-led,False,True,True,0.5632411067193676,0.9284403669724772,Cascade-led,0.56,0.9174311926605505,Cascade-led,0.4544378698224852,0.949438202247191,Counter-led,False,True,True
E02000093,Brent,6,5,-0.0030518819938962,False,0.4442687747035573,0.8444592790387183,Counter-led,0.4470588235294118,0.8511348464619493,Counter-led,0.420012746972594,0.8755580357142857,Counter-led,False,False,False,0.45841519318926,0.9132775119617224,Counter-led,0.4329608938547486,0.8564593301435407,Counter-led,0.3924546790788829,0.8947829899167032,Counter-led,False,False,False
E02000094,Brent,5,4,0.0651068158697864,False,0.4375667022411953,0.7636511817440913,Lateral,0.4582392776523702,0.7220863895680522,Lateral,0.4306703397612488,0.7615384615384615,Counter-led,False,True,True,0.4135746606334841,0.7809187279151943,Lateral,0.3981042654028436,0.7455830388692579,Counter-led,0.3671970624235006,0.8194583751253761,Counter-led,True,False,True
E02000095,Brent,5,4,0.1139369277721261,False,0.4792792792792792,0.8026030368763557,Counter-led,0.49497991967871485,0.720173535791757,Lateral,0.4569589702333065,0.7625766871165645,Counter-led,True,True,False,0.4399649430324276,0.817921146953405,Counter-led,0.41165234001910217,0.7505376344086021,Counter-led,0.3802047781569966,0.8080529509100938,Counter-led,False,False,False
E02000096,Brent,8,7,0.069175991861648,False,0.4974146845915201,0.8314703353396389,Symmetric,0.49657198824681686,0.8779019776440241,Symmetric,0.5372144436256449,0.9052701801200801,Cascade-led,False,True,True,0.4437689969604863,0.7927710843373494,Counter-led,0.468232044198895,0.8722891566265061,Counter-led,0.5785582255083179,0.9107744107744108,Cascade-led,False,True,True
E02000097,Brent,6,4,0.0376398779247202,False,0.4985700667302192,0.8521527213647441,Symmetric,0.46871444823663255,0.7140536149471974,Lateral,0.4265232974910394,0.7602179836512262,Counter-led,True,True,True,0.4321110009910803,0.8843120070113936,Counter-led,0.41511771995043373,0.7072743207712533,Lateral,0.3644480519480519,0.7867177522349936,Counter-led,True,True,False
E02000098,Brent,5,4,-0.0284842319430315,False,0.4130794701986754,0.8354080221300139,Counter-led,0.4215291750503018,0.6874135546334716,Lateral,0.3996840442338072,0.7369033760186263,Lateral,True,False,True,0.4135188866799205,0.8245901639344262,Counter-led,0.4699386503067485,0.6680327868852459,Lateral,0.402347024308466,0.746558197747184,Lateral,True,False,True
E02000099,Brent,6,4,0.0620549338758901,False,0.4752851711026616,0.8386479591836735,Counter-led,0.4896421845574388,0.6772959183673469,Lateral,0.4659090909090909,0.735632183908046,Lateral,True,False,True,0.408675799086758,0.863905325443787,Counter-led,0.4482758620689655,0.6673241288625904,Lateral,0.3878378378378378,0.7452165156092648,Lateral,True,False,True
E02000100,Brent,8,6,0.0732451678535096,False,0.5932642487046632,0.8853211009174312,Cascade-led,0.5932896890343698,0.9342507645259939,Cascade-led,0.5932896890343698,0.6013779527559056,Lateral,False,True,True,0.5947098976109215,0.8759342301943199,Cascade-led,0.5854049719326383,0.9319880418535127,Cascade-led,0.5854049719326383,0.6729627630868862,Lateral,False,True,True
E02000101,Brent,2,2,0.1241098677517802,False,0.4780553679945982,0.9769129287598944,Counter-led,0.4804138950480414,0.8924802110817942,Symmetric,0.4427339901477832,0.9087856743144935,Counter-led,True,True,False,0.4654907975460122,0.9616519174041298,Counter-led,0.4749568221070812,0.8539823008849557,Counter-led,0.4198860037998733,0.8885762521102982,Counter-led,False,False,False
E02000102,Brent,3,2,-0.091556459816887,False,0.4452173913043478,0.8493353028064993,Counter-led,0.4421148587055606,0.810192023633678,Counter-led,0.4203362690152121,0.8293492695883135,Counter-led,False,False,False,0.380281690140845,0.8782112274024738,Counter-led,0.36981566820276496,0.8258801141769743,Counter-led,0.3404436860068259,0.8649446494464945,Counter-led,False,False,False
E02000103,Brent,4,3,-0.103763987792472,False,0.4708423326133909,0.8949742268041238,Counter-led,0.4650986342943854,0.8492268041237113,Counter-led,0.4400773195876288,0.8689809630459127,Counter-led,False,False,False,0.4296636085626911,0.8444157520981278,Counter-led,0.42683912691996767,0.7985797288573273,Counter-led,0.3940497874924104,0.8407350689127105,Counter-led,False,False,False
E02000104,Brent,6,4,-0.1373346897253306,False,0.4783484390735146,0.8159408381265407,Counter-led,0.4888888888888889,0.5916187345932621,Lateral,0.4848484848484848,0.6581843191196699,Lateral,True,False,True,0.4205298013245033,0.8475210477081384,Counter-led,0.4026666666666667,0.7015902712815716,Lateral,0.3682864450127877,0.7861930294906166,Counter-led,True,True,False
E02000105,Brent,5,4,0.0284842319430315,False,0.4708056171470806,0.7083769633507854,Lateral,0.4721835883171071,0.7528795811518325,Counter-led,0.4598583234946871,0.7820867959372114,Counter-led,True,False,True,0.5341400172860847,0.7557152188112345,Lateral,0.5287915652879156,0.8053559764859569,Cascade-led,0.474009900990099,0.8443051201671892,Counter-led,True,True,True
E02000106,Brent,3,2,-0.1709053916581892,False,0.4403066812705367,0.8920371275036639,Counter-led,0.44495944380069524,0.8431851489985345,Counter-led,0.4429629629629629,0.8631713554987213,Counter-led,False,False,False,0.4073684210526316,0.9077878643096036,Counter-led,0.39338452451269934,0.8088867654085046,Counter-led,0.3693023255813953,0.8431372549019608,Counter-led,False,False,False
E02000107,Brent,4,3,0.0132248219735504,False,0.4986238532110091,0.8002936857562408,Symmetric,0.4944578313253012,0.7617474302496329,Symmetric,0.4996153846153846,0.8002462296091105,Symmetric,False,False,False,0.4759005580923389,0.8091133004926109,Counter-led,0.47609038360483447,0.7811986863711001,Counter-led,0.436182902584493,0.8251312335958005,Counter-led,False,False,False
E02000108,Brent,5,3,0.0722278738555441,False,0.4867967853042479,0.6648854961832061,Lateral,0.4892018779342723,0.8129770992366412,Symmetric,0.475098814229249,0.8377483443708609,Counter-led,True,True,True,0.4943253467843632,0.7383612662942272,Lateral,0.4856486796785304,0.8109869646182495,Symmetric,0.4431185361972951,0.8609589041095891,Counter-led,True,True,True
E02000109,Brent,6,4,-0.0630722278738555,False,0.3864042933810375,0.8835616438356164,Counter-led,0.38399412628487517,0.7175974710221286,Lateral,0.3929673041332511,0.75150672229949,Lateral,True,False,True,0.5,0.0,Lateral,0.5,0.0,Lateral,0.5,0.0,Lateral,False,False,False
E02000110,Brent,5,4,0.0600203458799593,False,0.4708680142687277,0.9146275149537793,Counter-led,0.48252184769038703,0.8711256117455138,Symmetric,0.4934673366834171,0.8935788055680287,Symmetric,True,False,True,0.491869918699187,0.9174214171550348,Symmetric,0.5068007096392667,0.9009057005860416,Symmetric,0.4702325581395349,0.9203767123287672,Counter-led,False,True,True
E02000111,Brent,5,3,0.0203458799593082,True,0.3958677685950413,0.6950028719126938,Lateral,0.3925561797752809,0.8179207352096496,Counter-led,0.3704368641532016,0.8405432595573441,Counter-led,True,False,True,0.4146341463414634,0.5684969495285636,Lateral,0.38450502152080346,0.7731558513588463,Counter-led,0.3493975903614458,0.8235547886108714,Counter-led,True,False,True
E02000112,Brent,5,4,-0.0457782299084435,False,0.4576023391812865,0.7257294429708223,Lateral,0.48367029548989116,0.6822281167108754,Lateral,0.467412771560237,0.7171860245514636,Lateral,False,False,False,0.4136828644501278,0.6954201867496665,Lateral,0.41543901001767825,0.7545575811471765,Counter-led,0.4315831344470963,0.8199608610567515,Counter-led,True,False,True
E02000113,Brent,1,1,-0.017293997965412,False,0.5138888888888888,0.7659574468085106,Lateral,0.515695067264574,0.6778115501519757,Lateral,0.4875804967801287,0.7193911317008603,Lateral,False,False,False,0.4137587238285145,0.85,Counter-led,0.39829605963791265,0.7957627118644067,Counter-led,0.3791208791208791,0.8409240924092409,Counter-led,False,False,False
E02000114,Brent,4,3,0.0681586978636826,False,0.5113576333861596,0.8072494669509594,Symmetric,0.5061315496098104,0.7650319829424307,Symmetric,0.5219490781387182,0.8052315305761754,Cascade-led,False,True,True,0.5014464802314368,0.8383185125303153,Symmetric,0.5027848101265823,0.7983023443815683,Symmetric,0.4513695911075823,0.8346587143803844,Counter-led,False,True,True
E02000115,Brent,4,3,0.0305188199389623,False,0.4873864783047427,0.8132950348789495,Symmetric,0.49124668435013263,0.7734919983586377,Symmetric,0.5060240963855421,0.8134504900304157,Symmetric,False,False,False,0.4495176848874598,0.7775,Lateral,0.45255972696245733,0.7325,Lateral,0.4236804564907275,0.7971948445792267,Counter-led,False,True,True
E02000116,Brent,1,1,0.0030518819938962,False,0.5181538461538462,0.8675920982381207,Symmetric,0.5137795275590551,0.813667912439936,Symmetric,0.5191560244308717,0.8376744186046512,Symmetric,False,False,False,0.4781167108753316,0.854875283446712,Counter-led,0.4620253164556962,0.8061224489795918,Counter-led,0.4070351758793969,0.8396624472573839,Counter-led,False,False,False
E02000117,Brent,1,1,-0.0376398779247202,False,0.5331870543060888,0.8215412347904462,Cascade-led,0.5066666666666667,0.67598017124831,Lateral,0.4735344336937962,0.7096122778675282,Lateral,True,False,True,0.4190897597977244,0.8339483394833949,Counter-led,0.38547904191616766,0.7042698998418555,Lateral,0.3609106052193226,0.7624894157493649,Lateral,True,False,True
E02000118,Brent,5,3,0.0081383519837233,False,0.4568138195777351,0.7050067658998647,Lateral,0.4511668107173725,0.7828146143437077,Counter-led,0.430503380916604,0.8056900726392252,Counter-led,True,False,True,0.4347417840375587,0.6598513011152416,Lateral,0.42248995983935744,0.7713754646840149,Counter-led,0.355,0.8298755186721992,Counter-led,True,False,True
E02000119,Brent,1,1,-0.0010172939979654,False,0.5518358531317494,0.7602627257799671,Lateral,0.5309734513274337,0.6494252873563219,Lateral,0.5037194473963869,0.6878654970760234,Lateral,False,False,False,0.553469387755102,0.8017015706806283,Cascade-led,0.559576345984113,0.7414921465968587,Lateral,0.5052115266707541,0.8050345508390918,Symmetric,True,True,True
E02000120,Brent,3,2,0.0793489318413021,False,0.5030172413793104,0.8985282726568552,Symmetric,0.5011558021266759,0.8377226955848179,Symmetric,0.5041772611696331,0.867906683480454,Symmetric,False,False,False,0.4747953468332615,0.8996124031007752,Counter-led,0.4582327378078223,0.8027131782945737,Counter-led,0.4369385555156306,0.8453827460510328,Counter-led,False,False,False
E02000121,Brent,6,4,-0.0864699898270599,False,0.4916241806263656,0.921476510067114,Symmetric,0.4766277128547579,0.8040268456375839,Counter-led,0.4524147727272727,0.8282352941176471,Counter-led,True,False,True,0.4767518009168304,0.9322344322344324,Counter-led,0.4451901565995526,0.8186813186813187,Counter-led,0.3563160543532964,0.8699649737302977,Counter-led,False,False,False
E02000122,Brent,6,5,0.0325534079348931,False,0.5007032348804501,0.9057324840764333,Symmetric,0.4911410347271439,0.8987261146496816,Symmetric,0.4789772727272727,0.9171443460135488,Counter-led,False,True,True,0.4929577464788732,0.9250814332247556,Symmetric,0.4865051903114187,0.9413680781758957,Symmetric,0.4375678610206297,0.953416149068323,Counter-led,False,True,True
E02000123,Brent,2,1,-0.0447609359104781,False,0.5042971147943524,0.9416184971098266,Symmetric,0.479636219849743,0.7309248554913295,Counter-led,0.4838600067957866,0.7596799173980382,Symmetric,True,True,False,0.4333090379008746,0.9397260273972604,Counter-led,0.3943345323741007,0.7616438356164383,Counter-led,0.3576884755895052,0.8122471000809279,Counter-led,False,False,False
